FMID,Credit,WIC,WICcash,SFMNP,SNAP
1001464,N,N,N,N,N
1010984,Y,Y,Y,Y,Y
1010983,Y,Y,Y,Y,Y
1000313,N,N,N,N,N
1006030,Y,N,N,N,N
1002379,N,N,N,N,N
1008079,Y,N,N,N,N
1002155,Y,N,N,N,N
1005409,N,N,N,N,N
1001489,N,N,N,N,N
1011310,Y,N,N,Y,Y
1012382,Y,N,N,N,N
1001516,N,N,N,N,N
1002591,N,N,N,N,N
1005435,N,N,N,N,N
1009517,Y,N,N,N,N
1004009,N,N,N,N,N
1001360,N,N,N,Y,N
1002959,N,N,Y,N,N
1010546,Y,N,N,N,Y
1006139,N,N,N,N,N
1001905,N,N,N,N,N
1000598,N,N,N,N,N
1008680,Y,N,N,N,N
1009225,Y,N,N,N,N
1011330,Y,N,N,N,Y
1004048,Y,Y,N,Y,Y
2000022,Y,N,N,N,N
1011130,Y,Y,N,Y,Y
1012502,Y,Y,N,Y,Y
1008885,Y,Y,N,Y,Y
1008883,Y,Y,N,Y,Y
1008880,Y,Y,N,Y,Y
1008881,Y,Y,N,Y,Y
1008894,Y,Y,N,Y,Y
1008884,Y,Y,N,Y,Y
1008882,Y,Y,N,Y,Y
1008891,Y,Y,N,Y,Y
1008893,Y,Y,N,Y,Y
1008890,Y,Y,N,Y,Y
1008886,Y,Y,N,Y,Y
1012532,Y,Y,N,Y,Y
1008892,Y,Y,N,Y,Y
1008888,Y,Y,N,Y,Y
1008889,Y,Y,N,Y,Y
1008887,Y,Y,N,Y,Y
1012537,Y,Y,N,Y,Y
1007235,N,N,N,N,N
1005966,N,N,N,Y,Y
1003231,N,N,N,N,N
1003230,N,N,N,N,N
1012731,Y,N,N,N,N
1005108,N,Y,Y,Y,N
1008462,Y,Y,Y,N,N
1012304,Y,N,Y,N,Y
1003383,Y,N,N,N,N
1001766,N,Y,Y,N,N
1007176,N,N,N,N,N
1005557,N,Y,N,N,N
1018454,Y,Y,N,Y,Y
1003609,Y,Y,N,Y,Y
1003610,Y,Y,N,Y,Y
1009710,Y,Y,N,Y,Y
1018457,Y,Y,N,Y,Y
1009297,Y,N,N,N,N
1001922,Y,N,N,N,Y
1002007,N,N,N,N,N
1006644,Y,N,N,N,Y
1004750,Y,Y,Y,Y,Y
1004751,Y,Y,Y,Y,Y
1006815,N,N,N,N,N
1005000,Y,N,N,N,N
1000362,N,N,N,N,N
1000791,Y,N,Y,Y,N
1009434,Y,N,N,N,N
1003401,N,N,N,N,N
1004741,N,N,N,N,N
1000712,Y,N,N,N,N
1007578,N,N,N,N,N
1002237,Y,Y,N,N,Y
1009338,Y,N,N,N,N
1005925,N,N,N,N,N
1007720,N,N,N,N,N
1002149,N,N,N,N,N
1007003,N,N,N,N,N
1007069,N,N,N,N,N
1007346,Y,N,N,Y,Y
1004430,N,N,N,N,N
1003429,N,N,N,N,N
1009020,N,N,N,N,N
1018352,Y,Y,N,Y,Y
1000425,N,N,N,N,N
1001814,N,N,N,N,N
1012601,Y,N,N,N,Y
1012064,Y,Y,N,Y,Y
1002843,Y,N,N,N,Y
1010117,Y,N,N,N,Y
1007081,N,N,N,N,N
1018208,Y,Y,Y,Y,Y
1018210,Y,Y,Y,Y,Y
1018186,Y,Y,Y,Y,Y
1000427,N,N,N,N,N
1000732,Y,N,N,N,N
1003884,N,N,N,N,N
1009996,Y,N,N,N,N
1012524,Y,Y,Y,Y,Y
1010436,Y,Y,N,Y,Y
1007336,Y,Y,N,Y,N
1006367,N,N,Y,Y,N
1003425,Y,Y,N,Y,Y
1010020,N,N,Y,Y,Y
1000575,N,N,N,N,N
1008114,Y,N,N,N,N
1001114,N,N,N,N,N
1004500,N,N,N,N,N
1006310,Y,N,N,N,Y
1001126,N,N,N,N,N
1006450,N,Y,N,Y,Y
1018444,Y,N,N,N,Y
1018549,Y,N,N,N,Y
1011354,Y,Y,N,N,Y
1006918,N,N,N,N,N
1005116,N,N,N,N,N
1007782,N,N,N,N,N
1000134,Y,N,N,N,Y
1009510,Y,N,N,N,N
1008917,Y,Y,Y,Y,Y
1007784,N,N,N,N,N
1007783,N,N,N,N,N
1002707,N,N,N,N,N
1009519,Y,N,N,N,N
1004028,N,N,N,N,N
1002349,N,N,N,N,N
1008718,Y,N,Y,Y,N
1005060,N,Y,N,N,Y
1001787,N,N,N,N,N
1005132,N,N,N,N,N
1007019,N,N,N,N,N
1005590,N,N,N,N,N
1005643,N,N,N,N,Y
1000885,N,N,N,N,N
1011918,Y,N,N,N,Y
1003686,N,Y,Y,Y,N
1008553,Y,Y,N,Y,Y
1009481,Y,N,N,N,N
1002150,N,N,N,N,N
1011947,Y,N,N,N,N
1005564,N,N,N,N,N
1005565,N,N,N,N,N
1004290,N,N,N,N,N
1001726,Y,Y,N,Y,Y
1005244,N,N,N,N,N
1004541,Y,N,N,N,N
1008340,Y,Y,Y,Y,Y
1018382,Y,N,N,N,N
1004577,Y,Y,Y,Y,N
1010046,Y,N,N,N,N
1005370,N,Y,Y,Y,N
1003197,N,N,N,Y,N
1003667,Y,Y,N,Y,N
1007014,N,N,N,N,N
1004073,Y,Y,Y,Y,Y
1008914,Y,Y,Y,Y,Y
1016788,Y,N,N,N,N
1003054,N,N,N,N,N
1000349,N,N,N,N,N
1018284,Y,Y,N,N,Y
1005778,Y,Y,Y,Y,Y
1000194,Y,N,N,N,N
1009335,Y,N,N,N,N
1008120,Y,N,N,N,N
1006108,N,N,N,N,N
1011998,Y,Y,Y,Y,Y
2000026,Y,N,N,N,N
1006840,N,N,N,N,N
1008442,Y,Y,N,N,Y
1006804,Y,Y,N,Y,Y
1009907,Y,Y,Y,Y,Y
1003056,N,N,N,N,N
1004385,N,Y,Y,Y,N
1008539,Y,Y,N,N,Y
1008911,Y,Y,Y,Y,Y
1011126,Y,N,N,N,N
1005278,N,N,Y,Y,N
1006473,Y,N,N,N,N
1003696,N,N,N,Y,N
1005964,N,N,N,N,N
1011004,Y,N,N,N,N
1002448,N,N,N,N,N
1002756,Y,Y,Y,Y,Y
1008731,Y,Y,N,Y,Y
1010049,Y,Y,N,Y,Y
1005973,N,N,N,N,N
1018303,Y,N,N,N,N
1009569,Y,N,N,N,N
1005288,N,N,N,N,N
1018668,Y,N,N,N,N
1000984,N,N,N,N,N
1012411,Y,Y,Y,Y,N
1007547,N,N,N,N,N
1000203,N,N,N,N,N
1004674,N,N,N,N,N
1004267,Y,N,N,N,N
1005355,N,N,N,N,N
1005354,N,N,N,N,N
1000075,Y,Y,Y,Y,N
1016785,Y,N,N,N,Y
1018366,Y,N,N,N,Y
1009374,Y,N,N,N,N
1001527,Y,N,Y,N,Y
1012644,Y,N,N,N,Y
1012143,Y,Y,Y,N,Y
1000741,N,N,N,N,N
1000659,N,N,N,N,N
1012700,Y,N,N,N,Y
1000846,N,N,N,N,N
1007166,N,N,N,N,N
1009265,Y,N,N,N,N
1000342,Y,Y,N,Y,N
1012576,Y,Y,N,Y,Y
1007545,N,N,N,N,N
1009878,N,N,N,N,N
1011614,Y,N,N,N,Y
1003081,Y,Y,N,Y,N
1000955,N,N,N,N,N
1018372,Y,N,N,N,N
1008209,Y,Y,Y,Y,Y
1012271,Y,Y,N,Y,Y
1012270,Y,Y,N,Y,Y
1012756,Y,N,N,N,N
1001122,N,N,N,N,N
1005929,N,N,N,N,N
1008115,Y,N,Y,Y,Y
1011286,Y,N,N,N,N
1001085,N,N,N,N,N
1003285,Y,N,N,Y,Y
1003969,Y,Y,Y,Y,Y
1003971,Y,Y,Y,Y,Y
1003970,Y,Y,Y,Y,Y
1018637,Y,Y,Y,Y,Y
1004158,N,N,N,N,N
1001693,N,N,N,N,N
1008694,Y,N,N,N,N
1011778,Y,N,N,N,N
1011964,Y,N,N,N,N
1012514,Y,N,N,N,N
1000733,N,N,N,N,N
1010590,Y,N,N,Y,N
1008802,Y,Y,N,Y,Y
1000991,N,N,N,N,N
1018349,Y,Y,N,Y,Y
1004695,Y,N,N,N,Y
1008695,Y,N,N,N,N
1016887,Y,N,N,N,N
1010836,Y,N,N,N,Y
1004604,N,N,N,N,N
1003932,N,N,N,N,Y
1012425,Y,Y,N,Y,N
1003978,N,N,N,N,N
1002701,N,N,N,N,N
1009065,N,Y,N,Y,N
1010821,Y,Y,N,N,Y
1007632,N,N,N,N,N
1002727,Y,N,N,Y,Y
1012493,Y,N,N,N,N
1008443,N,N,N,N,N
1009420,Y,N,N,N,N
1007637,N,N,N,N,N
1001829,N,N,N,N,N
1003369,N,N,N,N,N
1000743,N,N,N,N,N
1000664,N,N,N,N,N
1000660,N,N,N,N,N
1000652,N,N,N,N,N
1001655,Y,Y,N,Y,Y
1012671,Y,Y,N,N,N
1000347,N,N,N,N,N
1018169,Y,Y,Y,Y,N
1004961,N,N,N,N,N
1004132,N,N,N,N,N
1009975,Y,N,N,N,Y
1004967,N,N,N,N,N
1004208,N,N,N,N,N
1008172,Y,N,N,N,N
1006982,N,N,N,N,N
1010279,Y,N,N,N,Y
1011575,Y,Y,N,N,N
1011611,Y,N,N,N,Y
1002102,N,N,N,N,N
1001084,N,N,N,N,N
1009816,Y,Y,N,Y,N
1000217,N,N,Y,Y,Y
1010355,Y,N,N,N,N
1005261,Y,N,N,Y,Y
1006286,Y,Y,N,Y,N
1000827,Y,N,N,Y,Y
1012796,Y,Y,N,N,N
1008444,Y,N,N,N,N
1011576,Y,N,N,N,N
1007093,N,N,N,N,N
1000514,N,N,N,N,N
1000450,N,N,N,N,N
1002100,N,N,Y,Y,N
1011264,Y,N,N,N,N
1009247,Y,N,N,N,N
1007119,N,N,N,N,N
1016800,Y,N,N,N,N
1003396,N,N,N,N,N
1002712,N,N,N,N,N
1005867,N,N,N,N,N
1003915,Y,Y,N,Y,Y
1007318,N,N,N,N,N
1002781,N,N,N,N,N
1001945,N,N,N,N,N
1010601,Y,N,N,N,N
1008696,N,N,N,N,N
1018148,Y,N,N,Y,Y
1011198,Y,N,N,N,N
1004683,Y,Y,N,Y,N
1004206,Y,Y,N,N,Y
1008698,Y,N,N,N,N
1007312,Y,N,Y,Y,N
1007432,N,N,N,N,N
1011071,Y,Y,N,Y,Y
1008702,N,N,N,N,N
1007691,N,Y,Y,Y,N
1005464,Y,N,N,N,N
1010960,Y,Y,N,Y,N
1001821,N,N,N,N,N
1004832,N,N,N,N,N
1001977,N,N,N,N,N
1002129,Y,Y,Y,Y,N
1002663,N,Y,N,Y,N
1003713,N,Y,N,Y,Y
1002661,N,Y,N,Y,N
1004555,N,N,N,N,N
1002665,N,Y,N,Y,N
1002662,N,N,N,N,N
1002659,N,Y,N,Y,N
1002660,N,Y,N,Y,N
1002664,N,Y,N,Y,N
1001078,N,N,N,N,N
1000409,N,Y,Y,Y,N
1002412,Y,Y,Y,N,N
1001811,N,Y,Y,Y,N
1007669,N,N,N,N,N
1009840,Y,Y,N,Y,Y
1002558,N,N,N,N,N
1016903,Y,N,N,Y,N
1007046,N,N,N,N,N
1007397,Y,N,N,N,N
1001022,N,N,N,N,N
1001021,N,N,N,N,N
1001019,N,N,N,N,N
1002062,Y,Y,Y,Y,Y
1016878,Y,N,N,Y,N
1001068,N,N,N,N,N
1002822,N,N,N,N,N
1005214,Y,N,N,N,Y
1011396,Y,N,N,N,Y
1000620,N,N,Y,Y,Y
1003412,Y,Y,N,Y,Y
1009275,Y,N,N,N,N
1009753,Y,N,N,N,Y
1004183,Y,Y,N,Y,Y
1009795,Y,Y,Y,Y,Y
1011316,Y,N,N,N,Y
1009796,Y,Y,Y,Y,Y
1009794,Y,Y,Y,Y,Y
1005167,N,N,N,N,N
1009680,Y,Y,Y,Y,Y
1004990,Y,N,N,N,N
1004988,Y,Y,N,Y,Y
1004989,Y,Y,N,Y,Y
1009460,Y,N,N,N,N
1001495,Y,Y,N,N,N
1008197,Y,N,N,N,N
1002486,Y,Y,N,Y,Y
1002485,Y,Y,N,Y,Y
1001724,N,N,N,N,N
1004113,N,N,N,N,N
1017919,Y,N,N,N,N
1009356,Y,N,N,N,N
1005040,Y,N,N,N,Y
1005262,Y,N,N,Y,Y
1000177,N,N,N,N,N
1002055,N,N,N,N,N
1002772,N,N,N,N,N
1003295,Y,Y,N,Y,N
1009487,Y,N,N,N,N
1004520,Y,N,Y,Y,Y
1004519,Y,N,Y,Y,Y
1004522,Y,N,Y,Y,Y
1007789,N,N,N,N,N
1002381,N,N,N,N,N
1006596,N,Y,N,Y,Y
1007861,N,N,N,N,N
1007252,N,N,N,N,N
1005361,N,N,N,N,N
1005745,N,N,N,N,N
1002752,N,N,N,N,N
1000884,Y,Y,Y,N,Y
1007864,N,N,N,N,N
1007851,N,N,N,N,N
1008699,Y,Y,N,Y,Y
1009080,Y,Y,N,Y,N
1001014,N,N,N,N,N
1002738,Y,Y,N,Y,Y
1000978,N,N,N,N,N
1011430,Y,Y,N,Y,Y
1009626,Y,Y,N,Y,Y
1001902,N,N,N,N,N
1009457,Y,N,N,N,N
2000028,Y,N,N,N,N
1005215,N,N,N,N,N
1007359,N,N,N,N,N
1004141,N,N,N,N,N
1008601,Y,Y,Y,Y,Y
1002736,Y,Y,N,Y,Y
1005888,Y,Y,N,Y,Y
1010902,Y,N,N,N,N
1009025,Y,Y,Y,Y,Y
1004613,N,N,N,N,N
1004612,Y,N,N,N,N
1011494,Y,Y,N,Y,Y
1007859,N,N,N,N,N
1007257,N,N,N,N,N
1011355,Y,Y,N,N,Y
1017960,Y,Y,N,N,Y
1009438,Y,N,N,N,N
1002238,Y,N,N,N,N
1010075,N,N,N,N,N
1018281,Y,Y,Y,Y,Y
1006639,Y,N,N,N,N
1006640,Y,N,N,N,N
1016802,Y,Y,N,Y,Y
1001897,Y,N,N,N,N
1002903,N,N,N,N,N
1008293,Y,Y,N,Y,N
1007792,N,N,N,N,N
1002437,N,N,N,N,N
1001092,N,N,N,N,N
1006060,Y,N,N,N,N
1018449,Y,Y,Y,N,Y
1018450,Y,Y,Y,N,Y
1005452,Y,Y,N,Y,Y
1000593,N,Y,Y,Y,N
1010514,Y,N,N,N,N
1011272,Y,Y,N,Y,Y
1017972,Y,Y,Y,Y,Y
1008976,Y,Y,N,Y,Y
1006692,N,Y,N,Y,N
1006691,N,Y,N,Y,N
1006693,N,Y,N,Y,N
1000007,N,N,N,N,N
1007353,Y,Y,Y,Y,N
1011459,Y,Y,N,N,Y
1003834,Y,Y,N,Y,Y
1005281,Y,Y,N,Y,Y
1018060,Y,Y,Y,Y,Y
1006077,Y,Y,Y,Y,Y
1006078,Y,Y,Y,Y,Y
1005824,N,N,N,N,N
1018115,Y,Y,N,Y,Y
1012321,Y,Y,N,Y,Y
1018140,Y,Y,N,Y,N
1003038,N,N,N,N,N
1018625,Y,Y,Y,Y,Y
1018315,Y,N,N,N,Y
1011160,Y,Y,N,N,N
1004836,N,N,N,N,N
1011448,Y,Y,N,N,Y
1002420,Y,Y,N,Y,Y
1012127,Y,N,N,N,N
1007261,N,Y,N,Y,Y
1008303,Y,Y,Y,Y,Y
1012197,Y,N,N,N,N
1010216,N,Y,N,Y,N
1012203,Y,N,N,N,Y
1010606,Y,N,N,N,Y
1002746,Y,Y,Y,Y,Y
1012460,Y,Y,Y,Y,Y
1012387,Y,Y,Y,Y,Y
1005625,N,N,N,N,N
1004047,N,N,N,N,N
1009525,Y,N,N,N,N
1018401,Y,N,Y,N,Y
1005017,N,N,N,N,N
1004671,N,N,N,N,N
1018435,Y,N,Y,Y,N
1001518,Y,N,N,N,N
1006242,N,N,N,N,N
1007065,N,N,N,N,N
1002770,N,Y,N,N,N
1007266,N,N,N,N,N
1006645,N,N,N,N,N
1006273,Y,Y,N,Y,N
1003225,N,N,N,N,N
1010746,Y,N,N,Y,Y
1009918,Y,Y,N,Y,Y
1007242,Y,Y,Y,Y,Y
1007250,Y,Y,Y,Y,Y
1009931,Y,Y,N,Y,Y
1004538,Y,Y,Y,Y,N
1005425,N,N,N,N,N
1006544,N,N,N,N,N
1010108,Y,N,N,N,N
1002979,N,N,N,N,N
1005650,N,N,N,N,N
1000275,N,Y,N,N,N
1010870,Y,N,N,N,N
1003040,N,N,N,N,N
1009257,Y,N,N,N,N
1010251,Y,N,N,N,N
1001762,Y,Y,N,Y,N
1000681,Y,Y,Y,Y,Y
1000747,N,N,N,N,N
1012089,Y,Y,Y,Y,N
1003624,N,N,N,N,N
1000043,N,Y,Y,Y,N
1005734,Y,Y,Y,Y,Y
1006449,Y,Y,N,Y,Y
1000935,N,N,N,N,N
1011577,Y,N,N,N,N
1018166,Y,N,N,Y,N
1009315,Y,N,N,N,N
1008945,Y,N,N,N,Y
1000576,Y,N,N,N,N
1017929,Y,Y,Y,Y,Y
1008703,Y,N,N,N,N
1012207,Y,N,N,N,Y
1001224,N,N,N,N,N
1001116,N,N,N,N,N
1002689,N,N,N,N,N
1000267,N,N,N,N,N
1005319,Y,Y,N,Y,N
1006945,N,N,N,N,N
1012037,Y,Y,N,N,N
1001386,Y,N,N,N,N
1007444,N,N,N,N,N
1016872,Y,Y,N,Y,N
1005955,N,N,N,N,N
1012159,Y,N,N,N,Y
1008022,N,Y,N,Y,N
1005282,Y,Y,N,Y,Y
1004315,N,N,N,N,N
1002004,N,N,N,N,N
1005717,N,N,N,N,N
1006283,N,N,N,N,N
1018034,Y,Y,Y,Y,N
1011280,Y,N,N,Y,N
1007084,N,N,N,N,N
1017988,Y,N,N,Y,Y
1001734,Y,N,N,N,N
1018137,Y,N,N,N,N
1012044,Y,N,N,N,N
1018167,Y,N,N,N,Y
1018172,Y,N,N,N,Y
1008348,Y,Y,N,Y,N
1001584,N,Y,N,Y,N
1002508,N,N,N,N,N
1018269,Y,N,N,N,Y
1012696,Y,N,N,N,N
1003397,N,N,N,N,N
1012149,Y,Y,N,Y,Y
1004487,N,N,N,N,N
1011680,Y,N,N,N,N
1005619,Y,Y,Y,Y,Y
1001755,Y,N,N,N,Y
1005861,N,N,N,N,N
1003489,Y,Y,N,Y,Y
1002078,Y,N,N,N,N
1003518,N,N,N,N,N
1000331,N,N,Y,Y,N
1000330,N,N,Y,Y,N
1000936,N,N,N,N,N
1005781,N,Y,Y,Y,Y
1002724,Y,N,N,N,N
1002726,Y,N,N,N,N
1002725,Y,N,N,N,N
1004004,Y,Y,Y,Y,Y
1000517,N,N,N,N,N
1004859,N,N,N,N,N
1004465,Y,Y,Y,Y,N
1018189,Y,N,N,N,N
1006842,N,N,N,N,N
1001621,N,N,N,N,N
1007634,N,N,N,N,N
1004905,N,N,N,N,N
1007594,N,Y,N,N,N
1011872,Y,N,N,N,N
1006848,N,N,N,N,N
1003871,N,N,N,N,N
1003872,N,N,N,N,N
1003665,Y,N,N,N,Y
1012353,Y,Y,N,Y,Y
1002794,N,N,N,N,N
1005028,N,N,N,N,N
1010070,N,N,N,N,N
1018061,Y,Y,Y,N,Y
1018064,Y,Y,Y,N,Y
1018065,Y,Y,Y,N,Y
1005536,Y,Y,Y,N,Y
1003922,N,N,N,N,N
1007800,N,N,N,N,N
1010838,Y,N,N,N,N
1000471,N,N,N,N,N
1011579,Y,N,N,N,N
1010270,N,N,N,Y,Y
1005767,Y,Y,Y,Y,Y
1004597,Y,Y,N,Y,Y
1011164,Y,Y,N,Y,Y
1011166,Y,Y,N,Y,Y
1004595,Y,Y,N,Y,Y
1004596,Y,Y,N,Y,Y
1003435,N,Y,N,Y,N
1002005,N,N,N,N,N
1007416,Y,N,N,Y,N
1006733,Y,N,N,N,N
1003066,N,Y,N,Y,Y
1018271,Y,Y,Y,Y,Y
1004885,N,Y,Y,Y,N
1018448,Y,Y,Y,N,Y
1001952,N,N,N,N,N
1000975,N,N,N,N,N
1001280,Y,Y,Y,Y,Y
1018544,Y,N,Y,N,Y
1005542,N,N,N,N,N
1008144,Y,Y,N,N,N
1000001,N,N,N,N,N
1010462,Y,Y,Y,Y,Y
1006850,N,N,N,N,N
1003008,N,Y,Y,Y,N
1000564,N,N,N,N,N
1009082,Y,N,N,N,N
1007510,N,N,N,N,N
1001161,Y,Y,N,Y,Y
1007449,N,N,N,N,N
1009032,Y,Y,N,N,N
1002351,N,N,N,N,N
1006483,N,N,N,N,N
1011200,Y,Y,Y,N,Y
1012391,Y,N,N,N,Y
1001770,N,N,N,N,N
1010613,Y,N,N,N,N
1010814,Y,Y,N,Y,Y
1011141,Y,N,N,N,N
1009066,Y,N,N,N,N
1008291,N,N,N,N,N
1009896,N,N,N,N,N
1009039,N,N,N,N,N
1012436,Y,N,N,N,N
1003105,N,N,N,N,N
1007712,N,N,N,N,N
1018128,Y,N,Y,Y,Y
1009908,Y,Y,N,N,Y
1004795,Y,Y,N,Y,Y
1010801,Y,N,N,N,N
1006201,N,N,N,N,N
1000487,N,Y,N,Y,N
1000485,Y,Y,N,Y,N
1004337,Y,Y,Y,N,N
1012179,Y,N,N,N,Y
1000786,N,N,N,N,N
1001875,Y,N,N,N,N
1005359,Y,Y,Y,Y,Y
1018255,Y,Y,N,Y,Y
1001613,N,N,N,N,N
1007423,N,N,N,N,N
1011255,Y,N,N,N,N
1007363,N,N,N,N,N
1018511,Y,Y,Y,Y,N
1008985,Y,Y,N,Y,Y
1005576,N,N,N,N,N
1018070,Y,Y,Y,Y,Y
1004906,N,N,N,N,N
1000130,Y,N,N,N,N
1009341,Y,N,N,N,N
1008456,N,N,N,N,N
1010022,Y,Y,N,Y,Y
1004796,Y,Y,N,Y,Y
1001065,N,N,N,N,N
1011044,Y,Y,N,N,Y
1010901,Y,N,N,N,N
1008498,Y,N,Y,Y,Y
1016822,Y,N,N,N,N
1018601,Y,Y,N,Y,Y
1009811,Y,N,N,N,Y
1005772,N,N,Y,Y,N
1002367,N,Y,Y,Y,N
1011811,Y,Y,N,Y,Y
1009807,N,N,N,N,N
1012577,Y,N,N,N,N
1000164,N,N,N,N,N
1007801,N,N,N,N,N
1010560,Y,Y,N,Y,Y
1002858,N,N,N,N,N
1003169,Y,Y,Y,N,Y
1006614,N,N,N,N,N
1005480,Y,Y,N,N,N
1011124,Y,N,N,N,N
1005350,N,N,N,N,N
1006813,Y,Y,Y,Y,Y
1010600,Y,N,N,N,Y
1004866,N,Y,N,Y,N
1007091,N,N,N,N,N
1006296,Y,Y,Y,Y,Y
1002266,N,N,N,N,N
1012675,Y,Y,N,Y,N
1007814,Y,N,N,N,N
1006104,Y,N,N,N,N
1012070,Y,N,N,N,N
1012072,Y,N,N,N,N
1012073,Y,N,N,N,N
1006100,Y,N,N,N,N
1006101,Y,N,N,N,N
1006103,Y,N,N,N,N
1010009,Y,N,N,N,N
1006721,N,N,N,N,N
1010014,N,N,N,N,N
1007377,N,N,N,N,N
1005205,Y,N,N,N,N
1000596,Y,N,N,N,Y
1007143,N,N,N,N,N
1008895,Y,N,N,N,N
1009846,Y,N,N,N,N
1001467,Y,N,N,N,N
1018557,Y,Y,N,Y,Y
1002488,N,Y,N,N,Y
1004797,Y,Y,N,Y,Y
1004798,Y,Y,N,Y,Y
1000090,Y,Y,Y,Y,Y
1004111,N,N,N,N,N
1006720,Y,Y,Y,Y,Y
1011189,Y,Y,Y,Y,Y
1010353,Y,Y,Y,Y,Y
1003836,Y,N,N,N,N
1002553,N,N,N,N,N
1003583,N,N,N,N,N
1006898,Y,N,N,N,N
1002580,N,N,N,N,N
1002579,N,Y,N,Y,N
1006690,N,N,N,N,N
1007438,N,N,N,N,N
1008776,Y,Y,N,Y,N
1003162,N,N,N,N,N
1006248,N,N,N,N,N
1011803,Y,Y,Y,Y,Y
1018109,Y,Y,N,Y,Y
1018118,Y,Y,N,Y,Y
1011934,Y,Y,N,Y,Y
1011935,Y,Y,N,Y,Y
1012499,Y,Y,Y,Y,Y
1005918,N,N,N,N,N
1004837,N,N,N,N,N
1018234,Y,Y,N,Y,N
1008062,Y,N,N,N,Y
1002114,Y,Y,Y,Y,Y
1002115,Y,Y,Y,Y,Y
1002571,N,N,N,N,N
1018545,Y,N,N,N,Y
1001242,Y,Y,Y,Y,Y
1012812,Y,N,N,N,Y
1012103,Y,Y,N,Y,Y
1004809,N,N,N,N,N
1011805,Y,Y,Y,Y,Y
1009893,Y,Y,Y,Y,Y
1002758,Y,N,N,N,N
1005015,N,N,N,N,N
1012557,Y,N,N,N,Y
1018682,Y,Y,Y,Y,Y
1001657,Y,N,N,N,Y
1003766,Y,Y,Y,Y,Y
1018138,Y,Y,Y,Y,Y
1009214,Y,N,N,N,N
1018384,Y,N,N,N,Y
1003707,Y,Y,Y,Y,Y
1005474,N,N,N,N,N
1009897,Y,Y,N,Y,Y
1012008,Y,N,N,N,Y
1007805,N,N,N,N,N
1017950,Y,N,N,N,Y
1002526,Y,N,N,N,N
1011017,Y,N,N,Y,N
1017962,Y,N,N,Y,N
1002614,Y,N,N,N,N
1008693,N,Y,N,Y,N
1001671,N,N,N,N,N
1004071,Y,Y,N,Y,Y
1010885,Y,Y,N,Y,Y
1010863,Y,N,N,Y,Y
1007290,Y,Y,Y,Y,Y
1007291,Y,Y,Y,Y,Y
1008437,Y,N,N,N,N
1003655,Y,N,N,Y,Y
1005849,N,N,N,N,N
1010445,Y,Y,Y,Y,N
1003873,N,N,N,N,N
1009071,N,N,N,N,N
1001461,Y,Y,N,Y,Y
1002313,Y,N,N,N,N
1001174,Y,Y,N,Y,Y
1001173,N,N,N,N,Y
1012327,Y,N,N,Y,Y
1005959,N,N,N,N,N
1010101,N,N,N,N,N
1011377,Y,Y,N,Y,Y
1002503,N,N,N,N,N
1000009,N,N,N,Y,N
1007106,N,N,N,N,N
1018371,Y,N,N,N,N
1018614,Y,N,N,N,N
1018098,Y,N,N,N,Y
1011996,Y,N,N,N,Y
1002001,N,N,N,N,N
1006196,N,N,N,N,N
1010387,Y,Y,N,Y,Y
1000947,Y,N,Y,Y,Y
1000948,Y,Y,Y,Y,Y
1007168,N,N,N,N,N
1007178,N,N,N,N,N
1007174,N,N,N,N,N
1002233,N,N,N,N,N
1008706,Y,N,N,N,N
1016804,Y,Y,N,Y,Y
1004774,N,Y,N,Y,N
1004293,N,N,N,N,N
1005441,Y,Y,N,Y,Y
1012144,Y,Y,N,Y,Y
1008290,Y,Y,N,N,Y
1007251,N,N,N,N,N
1007441,N,N,N,N,N
1009393,Y,N,N,N,N
1006125,N,N,N,N,N
1006986,N,N,N,N,N
1006130,N,N,N,N,N
1002063,Y,Y,Y,Y,Y
1001748,N,N,N,N,N
1007489,N,N,N,N,N
1009518,Y,N,N,N,N
1006254,N,N,N,N,N
1018567,Y,Y,Y,Y,Y
1002509,N,N,N,N,N
1000968,Y,N,N,N,N
1006157,Y,N,N,N,Y
1007292,N,N,N,N,N
1004002,N,N,N,N,N
1010997,Y,N,N,N,Y
1012661,Y,Y,Y,Y,Y
1007293,N,N,N,N,N
1010806,Y,N,N,Y,Y
1000672,Y,Y,N,N,N
1004687,Y,N,N,N,Y
1008707,N,N,N,N,N
1005560,Y,N,N,Y,N
1011836,Y,N,N,N,N
1008538,Y,Y,N,Y,Y
1011744,Y,Y,Y,Y,Y
1005083,N,N,N,N,N
1018062,Y,N,N,N,Y
1000365,N,N,N,N,N
1010109,Y,N,N,Y,N
1001649,Y,Y,N,N,Y
1009935,N,Y,N,Y,N
1008940,Y,N,N,N,N
1009055,N,N,N,N,N
1002532,Y,N,Y,N,N
1018047,Y,N,N,Y,N
1004054,Y,N,Y,N,Y
1001355,Y,Y,N,Y,Y
1001134,Y,Y,N,Y,Y
1012677,Y,Y,Y,Y,Y
1002023,N,N,N,N,N
1012368,Y,N,N,N,N
1009160,Y,N,N,N,N
1018612,Y,Y,N,Y,Y
1003605,N,N,Y,N,N
1002439,N,N,N,N,N
1016823,Y,N,N,N,Y
1016824,Y,N,N,N,Y
1002551,Y,N,N,N,N
1007066,N,N,N,N,N
1007190,N,N,N,N,N
1001375,N,N,N,N,N
