FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTime
1018286,Village of Aurora Farmers Market,https://auroranyfarmersmarket.com/,https://www.facebook.com/Aurora-Farmers-Market-1619273541646945/,,,,2017-06-21T10:11:18Z
1012467,Village of Buffalo Grove Farmers Market,http://www.vbg.org/market,buffalogrovefarmersmarket,,,,2016-07-12T09:01:12Z
1007308,Village of Chesterhill Farmers Market,,,,,,2009-01-01T05:00:00Z
1018155,Village of Constantine Farmers' Market,,Constantine Farmers' Market,,,,2017-06-20T13:46:21Z
1001747,Village of Cross Keys Farmers Market,,,,,,2011-01-01T05:00:00Z
1006132,Village of Denmark Farmers Market,http://www.denmark-wi.org/,,,,,2010-04-16T10:03:00Z
1009277,Village of Devon Farmer's Market ,,https://www.facebook.com/pages/Village-of-Devon-Farmers-Market/308864369173448,,,,2013-01-01T05:00:00Z
1001378,Village of Fishkill Farmers Market,http://www.vofishkill.gov,,,,,2014-03-16T15:49:24Z
1001133,Village of Lake Bluff Farmers Market,http://www.lakeblufffarmersmarket.com,https://www.facebook.com/LakeBluffMarket,https://twitter.com/LakeBluffMarket,,,2013-06-17T17:02:42Z
1000496,Village of Lemont Farmers Market,http://www.lemont.il.us,,,,,2014-04-01T11:51:31Z
1003726,Village of LeRoy Farmers Market,,,,,,2009-01-01T05:00:00Z
1004408,Village of Otter Lake,http://www.villageofotterlake.com,,,,,2009-01-01T05:00:00Z
1010577,Village of Park Forest Farmers' Market,http://www.villageofparkforest.com/,https://www.facebook.com/ParkForestFarmersMarket,,https://www.youtube.com/watch?v=AN-3WaaOBQ4,,2016-06-27T14:31:54Z
1001994,Village of Skokie Farmer's Market,http://www.skokie.org,,,,,2010-04-27T15:34:00Z
1003259,Village of Star Prairie Farmers Market,,,,,,2014-03-31T20:18:17Z
1011031,Village of Thornton Market in the Park,http://www.thornton60476.com,Village of Thornton Department of Recreation,,,,2015-04-13T17:35:06Z
1005477,Village of Tuckahoe Farmers Market,http://www.tuckahoe.com,,,,,2011-01-01T05:00:00Z
1004560,Village of Weston Farmers Market,http://westonwi.gov/305/Farmers-Market,https://www.facebook.com/pages/Village-of-Weston-WI-Farmers-Market/357838462536,,,,2014-03-31T17:40:54Z
1005990,Village Pointe Farmers Market,http://villagepointeshopping.com/events/,https://www.facebook.com/villagepointefarmersmarket,,,,2016-06-27T14:30:06Z
1008701,Ville Platte Farmers Market,http://www.cityofvilleplatte.com,,,,,2013-06-27T17:05:14Z
1002556,Villebois Sunday Market,http://www.villeboissundaymarket.com,,,,,2010-06-06T01:31:00Z
1012522,Vilonia Handmade & Homegrown Market,,facebook.com/viloniafarmersmarket,,,,2016-07-13T11:21:41Z
1006342,Vincennes Historic Farmers Market,http://www.vincennes.org,Vincennes Farmers Market,,,Facebook,2016-07-21T09:33:16Z
1008752,Vine Grove Farmers Market,,,,,,6/28/2013 12:16:43 PM
1018214,Vineyard Farmers Market,http://www.vineyardfarmersmarket.com,https://www.facebook.com/VineyardFarmersMarket/,,,,2017-06-20T15:33:56Z
1002956,Vintage Certified Farmers Market,,,,,,2011-01-01T05:00:00Z
1002325,Vintage Fair Mall,,,,,,2011-01-01T05:00:00Z
1003951,Vinton Farmers Market,http://www.vintonva.gov,https://www.facebook/vinton farmers' market,,,,2016-07-14T14:14:52Z
1005242,Vinton Farmers Market,http://www.vprdzone.com,,,,,2015-03-19T11:47:37Z
1000615,Virgil Farmer's Market,,,,,,2010-05-25T20:52:00Z
1008499,Virginia City Farmers Market,,,,,,2014-04-01T16:22:14Z
1000447,Virginia Farmers Market,,,,,,2009-01-01T05:00:00Z
1018516,Virginia Market Square Farmers Market,https://www.irpsmn.org/,https://www.facebook.com/VirginiaMarketSquare/,,,,2017-07-04T10:27:05Z
1003345,Virginia Street Farmers Market,http://www.growrva.com,,,,,2012-04-30T22:02:52Z
1000474,Virginia Wingard United Methodist Farmers Market,,,,,,2009-01-01T05:00:00Z
1012447,Viroqua Farmers'  MARKET-Saturday,http://viroqua-wisconsin.com/farmersmarket,Viroqua Farmers Market,,,,2016-07-11T18:05:36Z
1012448,Viroqua Farmers' Market-Wednesday,http://viroqua-wisconsin.com/farmersmarket,Viroqua Farmers Market,,,,2016-07-11T18:03:45Z
1000377,Virtua Health Farmers Market,,,,,,2009-01-01T05:00:00Z
1002193,Visalia Farmers Market- Downtown Thursday,http://www.visaliafarmersmarket.com,https://www.facebook.com/visaliafarmersmarket,,,instagram: visaliafarmersmarket,5/20/2014 12:49:28 PM
1002194,Visalia Farmers Market- Sears Saturday Market,http://www.visaliafarmersmarket.com,https://www.facebook.com/visaliafarmersmarket,,,instagram: visaliafarmersmarket,2014-05-19T21:58:13Z
1002195,Visalia Farmers Market- TuesdayTulare Outlet Market,http://www.visaliafarmersmarket.com,https://www.facebook.com/visaliafarmersmarket,,,instagram: visaliafarmersmarket,5/20/2014 12:47:46 PM
1018267,Vista Farmers Market,http://vistafarmersmarket.com,facebook,,,instagram,2017-06-21T12:07:05Z
1009377,Vliet Street Green Market ,,https://www.facebook.com/pages/Vliet-Street-Community-Green-Market/105377359498120,,,,2013-01-01T05:00:00Z
1005360,VNA Farmers' Market,http://www.vnacolorado.org,,,,,2009-01-01T05:00:00Z
1010492,Volcano Farmers Market,,,,,,2014-08-13T22:29:26Z
1001731,Volk Fruit Farm,,,,,,2009-01-01T05:00:00Z
1004969,Volney Farmers Market,,,,,,2013-06-17T10:31:20Z
1004698,Volume Vegetable Produce Farmers Market,,,,,,2009-01-01T05:00:00Z
1001760,Volunteer fire dept.farmers market,,,,,,2014-04-08T14:46:24Z
1018504,Voluntown Farmers' Market ,,https://www.facebook.com/VoluntownFarmersArtisansMarket/,,,,2017-07-01T15:58:02Z
1000857,Voorhees Town Center Farmers Market,http://www.voorheestowncenter.com/about_us/farmers_market,,,,,2012-08-03T16:55:32Z
1001925,Voorheesville Farmers Market,,https://www.facebook.com/VoorheesvilleFarmersMarket,,,,2015-03-19T13:10:06Z
1006009,W. 79th St. Greenmarket,http://www.grownyc.org/greenmarket,,,,,2016-04-13T10:16:12Z
1001383,W. Covina Saturday CFM,,,,,,2009-01-01T05:00:00Z
1001382,W. Covina Tuesday CFM,,,,,,2009-01-01T05:00:00Z
1006335,W. Hollywood Monday CFM,http://www.sfma.net,,,,,2009-01-01T05:00:00Z
1018570,Wabash County Farmers Market,http://www.wabashmarketplace.org/wabash-farmers-market.html,https://www.facebook.com/Wabash-Farmers-Market-195947103767864/,,,,2017-07-06T10:02:43Z
1010394,Wabasha Downtown Farmers Market ,,www.facebook.com/wabashafm,,,,2015-03-24T17:14:41Z
1001708,Waco Downtown Farmers Market,http://www.WacoDowntownFarmersMarket.com,https://www.facebook.com/pages/Waco-Downtown-Farmers-Market,,,http://instagram.com/wacofarmersmkt/,2016-06-29T23:25:02Z
1009169,Wacousta Community Farmers Market ,http://www.wacoustaumc.org/FARMERSMARKET,,,,,2013-01-01T05:00:00Z
1001918,Wadena Farmers Market,,https://www.facebook.com/WadenaFarmersMarket,,,,2014-03-31T19:07:01Z
1000713,Wadesville Farmers Market,,https://www.facebook.com/groups/221826011178150/,,,,2013-06-10T15:16:29Z
1018329,Wadsworth Farmers Market,http://www.wadsworthfarmersmarket.com,https://www.facebook.com/MainStreetWadsworthFarmersMarket/,,,,2017-06-22T08:55:41Z
1012000,Wagner Farm Arboretum Farmers Market,http://www.wfafnj.org/farmers-market/,https://www.facebook.com/Wagner-Farm-Arboretum-265776800779/,,,,7/19/2016 12:33:23 PM
1005268,Wahiawa District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,2015-03-25T16:02:40Z
1004574,Wahoo Farmers Market,,,,,,2013-06-10T14:07:24Z
1001265,Waialua Farmers' Market,,,,,,2009-01-01T05:00:00Z
1009782,Waianae Farmers' Market/Makeke Waianae,http://www.makeke.org,https://www.facebook.com/#!/pages/WAIANAE-FARMERS-MARKET/234161083106,,,,2014-04-04T16:53:48Z
1005263,Waiau District Park (People's Open Market),http://www.co.honolulu.hi.us/parks/programs/pom,,,,,2015-03-25T16:16:16Z
1005269,Waikele Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,2015-03-25T15:59:47Z
1007541,Waikiki Farmers' Market,,,,,,2009-01-01T05:00:00Z
1007539,Waikoloa Village Farmers Market,,,,,,2009-01-01T05:00:00Z
1003079,Wailua Homesteads Park (Sunshine Markets),,,,,,2009-01-01T05:00:00Z
1005264,Waimanalo Beach Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,2015-03-25T16:13:17Z
1007321,"Waimea Homestead Farmers Market, Inc.",http://www.waimeafarmersmarket.com,https://www.facebook.com/WaimeaFarmersMarket?sk=wall,,,,2016-07-13T15:59:08Z
1018246,Waimea Midweek Farmers Market,,Waimea Midweek Farmers Market,Waimea Midweek Mkt,,Instagram :  Waimea Midweek Farmers Market,2017-06-20T18:34:39Z
1004034,Waimea Town Market at Parker School,http://www.waimeatownmarket.com,https://www.facebook.com/WaimeaTownMarket,,,,2014-03-31T18:06:14Z
1005266,Waipahu District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,2015-03-25T16:08:07Z
1018492,Waitsfield Farmers' Market ,http://waitsfieldfarmersmarket.com/,https://www.facebook.com/waitsfieldfarmersmarket/,,,https://www.instagram.com/waitsfieldfarmersmarket/,2017-06-30T11:18:08Z
1007306,Wake Forest Farmers Market,http://www.wakeforestfarmersmarket.org,https://www.facebook.com/pages/Wake-Forest-Farmers-Market/103296713087361,,,,2014-03-31T19:06:17Z
1005716,Wakefield Farmer's Market,http://www.wakefieldfarmersmarket.org,https://www.facebook.com/wakefieldfarmersmarket,https://twitter.com/wakefieldfarmmk,,https://www.instagram.com/wakefieldfarmmk,2016-06-27T15:53:43Z
1007828,Wakefield Farmers Market,http://www.wakefieldmarketplace.homestead.com,,,,,2011-07-21T10:41:01Z
1012586,Wakefield Farmers Market ,http://www.fairfaxcounty.gov/parks/farmersmarkets/wakefieldmkt.htm,,,,,2016-07-14T13:55:52Z
1010927,WakeMed Farmers Market,http://www.wakemed.org/landing.cfm?id=2948,https://www.facebook.com/InterFaithFoodShuttle,https://twitter.com/FoodShuttle,,,2015-03-19T15:19:10Z
1006414,Walden Farmers Market at Woosters Grove,http://www.villageofwalden.org,,,,,2012-04-25T13:09:31Z
1002913,Waldo Farmer's Market,,Waldo Farmer's Market https://www.facebook.com/pages/Waldo-Farmers-Market/120803314706798,,,,2013-06-11T22:08:26Z
1008825,Waldo Farmer's Market,http://www.waldofarmersmarketkc.com,https://www.facebook.com/waldofarmersmarket,,,,2016-07-07T15:18:19Z
1011327,Waldo Farmers and Flea Market,http://www.waldofleamarket.com,https://www.facebook.com/pages/Waldo-Farmers-and-Flea-Market/...,https://twitter.com/WaldoFleaMarket,www.youtube.com/channel/UCcUsWj9-7dj4Bt6_MU3rs5g,,2015-07-10T11:57:03Z
1000665,Waldorf Farmers Market,http://www.waldorffarmersmarket.com,https://www.facebook.com/pages/Waldorf-Farmers-Market/157000144324225,,,,2014-03-15T13:48:27Z
1006244,Waldron Farmers Market,,,,,,2009-01-01T05:00:00Z
1006228,Waleska Farmers Market at Reinhardt University,http://www.reinhardt.edu,,,,,2014-03-31T15:52:34Z
1004860,Walhalla Farmers Market,,,,,,2009-01-01T05:00:00Z
1004457,Walhalla Farmers Market,,,,,,2009-01-01T05:00:00Z
1012293,Walker County Farmer's Market ,,https://m.facebook.com/pages/Walker-County-Farmers-Market/121903267889346,,,,2016-07-07T09:26:14Z
1003875,Walker Place Farmers Market,http://www.iatp.org/minimarkets,,,,,2010-06-05T12:09:00Z
1008609,Walker Square Farmers' Market,,https://www.facebook.com/pages/Walker-Square-Farmers-Market/173790679298514,,,,2016-06-27T13:16:15Z
1001423,Walkersville Farmers Market,,,,,,2009-01-01T05:00:00Z
1009407,Wallace Community Tailgate Market ,,https://www.facebook.com/wallacecommunitymarket?ref=br_tf,,,,2013-01-01T05:00:00Z
1011335,Wallingford Farmers Market,http://sfmamarkets.com,Wallingford Farmers Market,WallingfordFMKT,,Seattle_Farmers_Markets   Instagram,2015-07-10T17:06:20Z
1007456,Wallingford Farmers Market,,,,,,2009-01-01T05:00:00Z
1002775,Walloomsac Farmers' Market,http://www.walloomsac.org,https://www.facebook.com/pages/Bennington-Farmers-Market/228071216080,,,,2014-04-22T20:25:55Z
1010245,Wallops Farmers Market,,https://www.facebook.com/WallopsFarmersMarket,,,,2016-06-27T13:01:04Z
1002850,Wallowa County Farmers Market,http://www.wallowacountyfarmersmarket.com,https://www.facebook.com/WallowaCountyFarmersMarket,,,,2014-04-28T13:56:43Z
1002851,Wallowa County Farmers Market,http://www.wallowacountyfarmersmarket.com,https://www.facebook.com/WallowaCountyFarmersMarket,,,,2016-06-29T14:24:24Z
1005882,Walnut Creek Certified Farmers' Market,http://www.cccfm.org,https://www.facebook.com/WalnutCreekFarmersMarket,https://twitter.com/CCCFarmersMrkts,,http://www.enjoygram.com/cccfarmersmrkts,2014-03-31T16:11:33Z
1007847,Walnut Ridge Farmers Market,,,,,,2011-01-01T05:00:00Z
1000435,Walnut Valley Farmers' Market,http://www.wvfmarket.com,https://www.facebook.com/pages/Walnut-Valley-Farmers-Market/489969211063190,,,,2016-06-27T22:17:22Z
1003769,Walpole Farmers Market - Summer,http://www.walpolefarmersmarket.com/,https://www.facebook.com/pages/Walpole-Farmers-Market/271053992938647,,,,2014-03-30T06:22:40Z
1003768,Walpole Farmers Market - Winter,http://www.walpolefarmersmarket.com/,https://www.facebook.com/pages/Walpole-Farmers-Market/271053992938647,,,,2012-05-07T11:35:16Z
1012452,Walpole Farmers' Market,http://www.walpolemafarmersmarket.com,https://www.facebook.com/Walpole-Farmers-Market-111991025477749/,@WalpoleFarmers,,,2016-07-11T20:09:02Z
1010157,Walsenburg Farmers Market,,,,,,2014-05-17T11:58:00Z
1002317,Walterboro Farmers Market,,,,,,2010-05-25T17:09:00Z
1012435,Waltham Farmers' Market,http://www.walthamfarmersmarket.org/,https://www.facebook.com/walthamfarmersmarket/,https://twitter.com/WalFarmMkt,,,2016-07-11T13:45:29Z
1007333,Walton County Farmers Market,,,,,,2009-01-01T05:00:00Z
1001136,Walton Farmers Market,,,,,,2013-06-24T14:13:29Z
1018512,Walton Farmers' Market,https://ccedelaware.org/,https://www.facebook.com/WaltonFarmersMarket/,,,,7/3/2017 12:03:26 PM
1004502,Walworth County Farmers Market,,,,,,2009-01-01T05:00:00Z
1000455,Wapakoneta Farmers' Market,,,,,,2014-04-23T07:03:42Z
1018219,Wapello County Farmers Market,,Wapello County  Farmers Market,,,,2017-06-20T16:03:08Z
1011968,Ward 8 Farmers Market,http://www.Ward8FarmersMarket.com,Ward 8 Farmers Market,,,,2016-05-20T10:22:46Z
1004285,Ware Farmers' Market,http://www.warefarmersmarket.org,,,,,2012-05-07T11:26:38Z
1004256,Waretown Farmers Market,http://www.townshipofocean.org,,,,,2011-04-13T15:42:56Z
1008773,Warner Area Farmers Market,,https://www.facebook.com/pages/Warner-Area-Farmers-Market,,,,2014-04-22T17:06:46Z
1009716,Warren County Farmers & Artisans Market,,https://www.facebook.com/warrencountyfarmersandartisansmarket?ref=hl,,,,2014-04-01T22:50:17Z
1005047,Warren County Farmers & Artisans Market,,https://www.facebook.com/warrencountyfarmersandartisansmarket?ref=hl,,,,2014-04-01T22:53:18Z
1000766,Warren County Farmers Market,,,,,,2009-01-01T05:00:00Z
1003692,Warren County Farmers Market,,,,,,2009-01-01T05:00:00Z
1006134,Warren County Farmers Market,,,,,,2009-01-01T05:00:00Z
1004038,Warren County Farmers Market,http://www.warrengrowers.com,,,,,2016-06-30T11:10:38Z
1011365,Warren Farmer's Market,http://warrenfarmersmarket.org/,https://www.facebook.com/WarrenOhioFarmersMarket?ref=aymt_homepage_panel,,,,7/15/2015 12:55:15 PM
1000214,Warren Farmers Market,,,,,,2012-05-09T10:49:26Z
1003009,Warren Farmers Market,,,,,,2009-01-01T05:00:00Z
1000243,Warren Flea Market,,,,,,2009-01-01T05:00:00Z
1008750,Warrensburg Main Street Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2072,,,,,6/28/2013 12:00:29 PM
1001950,Warrensburgh Riverfront Farmers' Market,http://www.localharvest.org,,,,,2011-04-19T08:52:21Z
1006764,Warrenton Farmers Market,http://www.warrentonva.gov/Community/Attractions.aspx,,,,,2014-03-14T11:20:55Z
1009622,Warrenton Farmers Wednesday Market,http://www.warrentonva.gov/Community/Attractions.aspx,,,,,2014-03-14T11:24:07Z
1004679,Warrenville Farmers Market,http://www.warrenvilleparks.org,,,,,2012-04-26T14:10:28Z
1018571,Warrick County Farmers' Market,http://www.warrickcountyfarmersmarket.com/,https://www.facebook.com/groups/130603427456/,,,,2017-07-06T10:09:43Z
1016865,Warsaw Farmer's Market,,https://www.facebook.com/WarsawMoFarmersMarket/?ref=bookmarks,,,,2017-03-05T21:00:05Z
1004839,Warsaw Farmers Market,http://www.warsawfarmersmarket.com/about.html,,,,,2011-01-01T05:00:00Z
1012184,WARSAW FARMERS' MARKET,,,,,,7/1/2016 12:34:27 PM
1008753,Warson Woods Farmers' Market,,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=660,6/28/2013 12:07:03 PM
1011027,Warwick Valley Farmers' Market,http://www.warwickvalleyfarmersmarket.org,www.facebook.com/warwickvalleyfarmersmarket,,,,2016-07-11T14:49:02Z
1006513,Wasatch Front Farmers Market,http://www.wasatchfrontfarmersmarket.org,https://www.facebook.com/wasatchfrontfarmersmarket,https://twitter.com/wasatchfrontfm,,,2014-04-01T18:44:09Z
1000999,Wasco Farmers Market,,,,,,2009-01-01T05:00:00Z
1012016,Washakie County Farmers Market Association,,,,,,2016-06-21T14:34:03Z
1010583,Washburn Farmers Market,http://washburnfarmersmar.wix.com/washburnfarmmarket,https://www.facebook.com/WashburnFarmersMarket,,,,2014-09-12T11:28:17Z
1011982,Washington Borough Farmers Market,http://www.washingtonbid.org/green-team,https://www.facebook.com/WashingtonBoroughNJFarmersMarket/,,,,2016-05-25T11:01:47Z
1002593,Washington County Farmers Market,,,,,,2009-01-01T05:00:00Z
1017920,Washington County Farmers Market,,,,,,2017-04-19T11:31:02Z
1000415,Washington County Farmers Market,,,,,,2009-01-01T05:00:00Z
1004583,Washington County Farmers Market - Agricultural Education Center,,,,,,2009-01-01T05:00:00Z
1007492,WASHINGTON DEPOT FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1003187,Washington Farmer's Market,,,,,,2010-05-13T01:01:00Z
1005774,Washington Farmers Market,,,,,,2009-01-01T05:00:00Z
1003072,Washington Farmers Market,,,,,,2012-02-17T15:27:26Z
1018230,Washington Farmers' Market,,Washington Farmers' Market,,,,2017-06-20T16:57:27Z
1009254,Washington Square Farmer's Market,,https://www.facebook.com/pages/Washington-Square-Farmers-Market/521527434572686,,,,2013-01-01T05:00:00Z
1000469,Washington Street United Church Farmers Market,,,,,,2009-01-01T05:00:00Z
1011802,Washington's Green Grocer,http://www.washingtonsgreengrocer.com,https://www.facebook.com/washingtonsgreengrocer,https://twitter.com/greengrocerdc,https://www.youtube.com/user/greengrocerdc,https://plus.google.com/+WashingtonsGreenGrocerCapitolHeights,2016-03-12T10:35:22Z
1002272,Wasilla Farmers Market,,,,,,2012-04-26T14:05:36Z
1004702,Watauga County Farmers' Market,http://www.wataugacountyfarmersmarket.org,https://www.facebook.com/WataugaCountyFarmersMarket,https://twitter.com/WCFM,http://www.youtube.com/user/WataugaFarmersMarket,,2014-03-20T11:51:40Z
1008935,water canyon farmers market,,,,,,2013-07-28T13:15:21Z
1003326,Water Valley main Street Farmers Market,,,,,,2009-01-01T05:00:00Z
1007484,WATERBURY - FULTON PARK FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1007500,WATERBURY - MALL FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1007513,Waterbury - South End Farmers’ Market,,,,,,2011-01-01T05:00:00Z
1007454,WATERBURY - TOWN GREEN FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1006056,Waterbury Farmers Market,http://www.waterburyfarmersmarket.com,,,,,2012-05-01T07:01:38Z
1006055,Waterbury Farmers Market,http://www.waterburyfarmersmarket.com,,,,,2012-05-01T07:01:38Z
1010776,WaterColor Coastal Farmers' Market,,https://www.facebook.com/pages/WaterColor-Coastal-Farmers-Market/313801058823761?ref=hl,,,,2015-01-16T18:47:22Z
1001956,Waterford Farmers' Market,http://www.waterfordfarmersmarket.wordpress.com,,,,,2012-05-10T15:26:46Z
1006500,Waterford Harbor Farmers Market,http://www.waterfordmarket.com,,,,,2009-01-01T05:00:00Z
1002627,Waterford Lakes Farmers' Market,http://www.waterfordlakesfarmersmarket.com,,,,,2009-01-01T05:00:00Z
1018552,Waterfront Farmers Market of Gig Harbor,http://www.waterfrontfarmersmarket.org,www.facebook.com/waterfrontfarmersmarketgigharbor/,@WaterfrontMktGH,,Instagram: @waterfrontfarmersmarket,2017-07-05T17:59:33Z
